,nom_drive,adresse,lien_drive,latitude,longitude
1639,Super Saint-Chely d'Apcher,"Route du Malzieu
-
48200 Saint-Chely d'Apcher",https://www.intermarche.com/magasins/10116/saint-chely-d'apcher-48200/infos-pratiques,44.808711,3.282494
1640,Express Argelès Plage,"12 Avenue du Tech
-
66700 Argelès Plage",https://www.intermarche.com/magasins/50353/argeles-plage-66700/infos-pratiques,42.554909,3.042824
1641,Hyper Argelès Sur Mer,"Rue Des Milans
-
Zone Commerciale
-
66700 Argelès Sur Mer",https://www.intermarche.com/magasins/06822/argeles-sur-mer-66700/infos-pratiques,42.559758,3.008722
1642,Hyper Cabestany,"4 rue Gay Lussac
-
66330 Cabestany",https://www.intermarche.com/magasins/11326/cabestany-66330/infos-pratiques,42.692356,2.919595
1643,Super Canet en Roussillon,"Boulevard Las Bigues
-
ZA Las Bigues Canet village
-
66140 Canet en Roussillon",https://www.intermarche.com/magasins/11847/canet-en-roussillon-66140/infos-pratiques,42.706131,3.014331
1644,Super Canohes,"Rue Couloumine
-
ZA Actipole du Mas Gaffard
-
66680 Canohes",https://www.intermarche.com/magasins/11252/canohes-66680/infos-pratiques,42.661976,2.845393
1645,Super Ceret,"7 boulevard Clemenceau
-
66400 Ceret",https://www.intermarche.com/magasins/11143_2/ceret-66400/infos-pratiques,42.486046,2.749258
1646,Super Ceret,"3 rue Batère
-
ZI Oulrich
-
66400 Ceret",https://www.intermarche.com/magasins/11143/ceret-66400/infos-pratiques,42.500662,2.758124
1647,Express Céret,"7 Avenue Georges Clemenceau
-
66400 Céret",https://www.intermarche.com/magasins/02276/ceret-66400/infos-pratiques,42.486045,2.749258
1648,Super Elne,"10 Boulevard Jacques Albert
-
66200 Elne",https://www.intermarche.com/magasins/06829/elne-66200/infos-pratiques,42.605464,2.977313
1649,Super Latour Bas Elne,"Route de Saint-Cyprien
-
66200 Latour Bas Elne",https://www.intermarche.com/magasins/11852/latour-bas-elne-66200/infos-pratiques,42.60571,2.987116
1650,Super Le Soler,"RN 116 Sainte Eugenie
-
66270 Le Soler",https://www.intermarche.com/magasins/11138/le-soler-66270/infos-pratiques,42.6863,2.812243
1651,Super Llupia,"Route de Thuir
-
Lieu dit Salaou
-
66300 Llupia",https://www.intermarche.com/magasins/06834/llupia-66300/infos-pratiques,42.625678,2.767235
1652,Super Millas,"Route De Prades
-
66170 Millas",https://www.intermarche.com/magasins/11747/millas-66170/infos-pratiques,42.692743,2.68737
1653,Super Montescot,"612 route départementale
-
66200 Montescot",https://www.intermarche.com/magasins/11201/montescot-66200/infos-pratiques,42.60819,2.923908
1654,Super Pollestres,"Lieu dit La Deveze
-
66450 Pollestres",https://www.intermarche.com/magasins/05325/pollestres-66450/infos-pratiques,42.640707,2.876176
1655,Super Prades,"60 Avenue Guy Male
-
Rn 116
-
66500 Prades",https://www.intermarche.com/magasins/11119/prades-66500/infos-pratiques,42.622331,2.435832
1656,Super Rivesaltes,"Avenue de l'aéroport
-
66600 Rivesaltes",https://www.intermarche.com/magasins/11102/rivesaltes-66600/infos-pratiques,42.759025,2.866108
1657,Super Saint-André,"Cd 618
-
Lieu-dit Couloumes
-
66690 Saint-André",https://www.intermarche.com/magasins/11251/saint-andre-66690/infos-pratiques,42.552456,2.97707
1658,Super Saint-Esteve,"8 boulevard du Canigou
-
66240 Saint-Esteve",https://www.intermarche.com/magasins/06831/saint-esteve-66240/infos-pratiques,42.716591,2.837938
1659,Super Saint-Laurent-de-la-Salanque,"Route du barcares
-
rue jose morales
-
66250 Saint-Laurent-de-la-Salanque",https://www.intermarche.com/magasins/06828/saint-laurent-de-la-salanque-66250/infos-pratiques,42.773542,3.013473
1660,Contact Vernet-les-Bains,"34 Boulevard Georges Clemenceau
-
66820 Vernet-les-Bains",https://www.intermarche.com/magasins/50318/vernet-les-bains-66820/infos-pratiques,42.549164,2.386979
1661,Super Albi Le Séquestre,"Rue De Cap Long
-
81990 Albi Le Séquestre",https://www.intermarche.com/magasins/11661/albi-le-sequestre-81990/infos-pratiques,43.912224,2.127228
1662,Super Aussillon,"2 allée des Auques
-
81200 Aussillon",https://www.intermarche.com/magasins/01219/aussillon-81200/infos-pratiques,43.499291,2.368962
1663,Super Carmaux,"Boulevard Flandres Dunkerque
-
81400 Carmaux",https://www.intermarche.com/magasins/11768/carmaux-81400/infos-pratiques,44.053066,2.160112
1664,Super Castres,"21 Boulevard Pierre Mendès France
-
81100 Castres",https://www.intermarche.com/magasins/11431/castres-81100/infos-pratiques,43.595095,2.22933
1665,Super Gaillac,"Route de Cordes
-
19 Avenue Rhin et Danube
-
81600 Gaillac",https://www.intermarche.com/magasins/11121/gaillac-81600/infos-pratiques,43.937149,1.916189
1666,Super Labruguière,"Lou Pont Trinquat
-
Route de l'Aéroport
-
81290 Labruguière",https://www.intermarche.com/magasins/11198/labruguiere-81290/infos-pratiques,43.547669,2.273086
1667,Super Lavaur,"44 Avenue Jacques Besse
-
81500 Lavaur",https://www.intermarche.com/magasins/11688/lavaur-81500/infos-pratiques,43.708276,1.817883
1668,Super Lisle Sur Tarn,"Les Robertes
-
81310 Lisle Sur Tarn",https://www.intermarche.com/magasins/07981/lisle-sur-tarn-81310/infos-pratiques,43.863959,1.818398
1669,Super Puylaurens,"Avenue de Revel
-
81700 Puylaurens",https://www.intermarche.com/magasins/06348/puylaurens-81700/infos-pratiques,43.56762,2.00552
1670,Super Rabastens,"L'Hermitage
-
81800 Rabastens",https://www.intermarche.com/magasins/11272/rabastens-81800/infos-pratiques,43.829548,1.734236
1671,Super Réalmont,"51 Rue De La Bouriotte
-
Route De Castre
-
81120 Réalmont",https://www.intermarche.com/magasins/11183/realmont-81120/infos-pratiques,43.771024,2.182621
1672,Super Beaumont de Lomagne,"Route du Blanc
-
82500 Beaumont de Lomagne",https://www.intermarche.com/magasins/11550/beaumont-de-lomagne-82500/infos-pratiques,43.87939,0.98453
1673,Super Castelsarrasin,"Zi du Barraouet
-
82100 Castelsarrasin",https://www.intermarche.com/magasins/11872/castelsarrasin-82100/infos-pratiques,44.056999,1.101047
1674,Contact Caussade,"12 Rue de Versailles
-
82300 Caussade",https://www.intermarche.com/magasins/01906/caussade-82300/infos-pratiques,44.159633,1.536101
1675,Super Lauzerte,"Lieu-dit Aulery
-
82110 Lauzerte",https://www.intermarche.com/magasins/50236/lauzerte-82110/infos-pratiques,44.26156,1.145335
1676,Contact La Ville Dieu Du Temple,"3 Ter Grand Rue
-
82290 La Ville Dieu Du Temple",https://www.intermarche.com/magasins/11257/la-ville-dieu-du-temple-82290/infos-pratiques,44.033308,1.218538
1677,Express Moissac,"24 avenue de la République
-
82200 Moissac",https://www.intermarche.com/magasins/02087/moissac-82200/infos-pratiques,44.103968,1.084755
1678,Hyper Moissac,"805 Route de la Mégère
-
82200 Moissac",https://www.intermarche.com/magasins/06823/moissac-82200/infos-pratiques,44.119715,1.120021
1679,Contact Montaigu de Quercy,"Avenue Saint-Martin
-
82150 Montaigu de Quercy",https://www.intermarche.com/magasins/03400/montaigu-de-quercy-82150/infos-pratiques,44.336566,1.018999
1680,Super Montauban,"1000 D avenue des Mourets
-
82000 Montauban",https://www.intermarche.com/magasins/11404/montauban-82000/infos-pratiques,44.019077,1.372676
1681,Hyper Montech,"13 Avenue de la Mouscane
-
82700 Montech",https://www.intermarche.com/magasins/11179/montech-82700/infos-pratiques,43.964305,1.246043
1682,Super Negrepelisse,"RD 115 lieu dit Roquesroute de Montricoux
-
82800 Negrepelisse",https://www.intermarche.com/magasins/06327/negrepelisse-82800/infos-pratiques,44.07535,1.52236
1683,Super Valence,"Route De Bordeaux
-
82400 Valence",https://www.intermarche.com/magasins/11181/valence-82400/infos-pratiques,44.110877,0.88073
1684,Contact Vazerac,"Le Village
-
Vazerac
-
82220 Vazerac",https://www.intermarche.com/magasins/05825/vazerac-82220/infos-pratiques,44.192248,1.286302
1685,Super Verdun sur Garonne,"Avenue de Toulouse
-
82600 Verdun sur Garonne",https://www.intermarche.com/magasins/06088/verdun-sur-garonne-82600/infos-pratiques,43.841952,1.239663
1686,Super Aigrefeuille-sur-Maine,"13 A rue du Friche Audouin
-
ZA le Haut Coin
-
44140 Aigrefeuille-sur-Maine",https://www.intermarche.com/magasins/50325/aigrefeuille-sur-maine-44140/infos-pratiques,47.082441,-1.41082
1687,Contact Campbon,"Avenue des Sports
-
Derrière la pharmacie
-
44750 Campbon",https://www.intermarche.com/magasins/50329/campbon-44750/infos-pratiques,47.41196,-1.969324
1688,Super Châteaubriant,"4 Rue Du Général Patton
-
Zone Horizon
-
44110 Châteaubriant",https://www.intermarche.com/magasins/05409/chateaubriant-44110/infos-pratiques,47.707534,-1.386137
1689,Super Clisson,"Route de Gorges
-
44190 Clisson",https://www.intermarche.com/magasins/06582/clisson-44190/infos-pratiques,47.094764,-1.291848
1690,Super Donges,"Rue du Stade
-
44480 Donges",https://www.intermarche.com/magasins/04229/donges-44480/infos-pratiques,47.32437,-2.083859
1691,Super Geneston,"1 avenue de la Vendée
-
44140 Geneston",https://www.intermarche.com/magasins/04244/geneston-44140/infos-pratiques,47.053768,-1.511247
1692,Super Grandchamp Des Fontaines,"Rue Des Sports
-
44119 Grandchamp Des Fontaines",https://www.intermarche.com/magasins/08193/grandchamp-des-fontaines-44119/infos-pratiques,47.357653,-1.600471
1693,Super Guérande,"Route de la Baule
-
44350 Guérande",https://www.intermarche.com/magasins/04124/guerande-44350/infos-pratiques,47.304,-2.408828
1694,Super La Chapelle Launay,"La Sablière
-
44260 La Chapelle Launay",https://www.intermarche.com/magasins/07497/la-chapelle-launay-44260/infos-pratiques,47.361756,-1.956725
1695,Super La Chapelle-sur-Erdre,"15 route de Sucé sur Erdre
-
44240 La Chapelle-sur-Erdre",https://www.intermarche.com/magasins/04237/la-chapelle-sur-erdre-44240/infos-pratiques,47.302094,-1.548257
1696,Super La Plaine-sur-Mer,"1 rue des Filets
-
44770 La Plaine-sur-Mer",https://www.intermarche.com/magasins/04198/la-plaine-sur-mer-44770/infos-pratiques,47.141675,-2.18853
1697,Super Le Croisic,"Rue Emmanuel Provost
-
44490 Le Croisic",https://www.intermarche.com/magasins/04235/le-croisic-44490/infos-pratiques,47.285295,-2.506765
1698,Super Le Loroux-Bottereau,"Place de Bretagne
-
44430 Le Loroux-Bottereau",https://www.intermarche.com/magasins/07103/le-loroux-bottereau-44430/infos-pratiques,47.236762,-1.350615
1699,Super Le Pellerin,"28 bis rue de la Jouardais
-
44640 Le Pellerin",https://www.intermarche.com/magasins/03590/le-pellerin-44640/infos-pratiques,47.197834,-1.757748
1700,Super Le Pouliguen,"Rue de Cornen
-
44510 Le Pouliguen",https://www.intermarche.com/magasins/04621/le-pouliguen-44510/infos-pratiques,47.273297,-2.441926
1701,Express Nantes,"20 rue Pitre Chevalier
-
44000 Nantes",https://www.intermarche.com/magasins/04242/nantes-44000/infos-pratiques,47.223958,-1.55067
1702,Express Nantes,"18 Rue Barbara
-
44300 Nantes",https://www.intermarche.com/magasins/09509/nantes-44300/infos-pratiques,47.27104,-1.519943
1703,Express Nantes,"15 Boulevard de la Fraternité
-
44100 Nantes",https://www.intermarche.com/magasins/04506/nantes-44100/infos-pratiques,47.215061,-1.586497
1704,Super Nantes,"32 Rue de la Marseillaise
-
Quartier Chantenay
-
44100 Nantes",https://www.intermarche.com/magasins/04245/nantes-44100/infos-pratiques,47.207632,-1.590614
1705,Express Nantes,"7 Rue Françoise Giroud
-
quartier beaulieu
-
44200 Nantes",https://www.intermarche.com/magasins/08061/nantes-44200/infos-pratiques,47.208454,-1.540189
1706,Hyper Nantes,"173 Route de Saint-Joseph
-
44300 Nantes",https://www.intermarche.com/magasins/04149/nantes-44300/infos-pratiques,47.244658,-1.53355
1707,Express Nantes,"13 Rue Félix Thomas
-
44000 Nantes",https://www.intermarche.com/magasins/04161/nantes-44000/infos-pratiques,47.23006,-1.553932
1708,Super Nort-sur-Erdre,"1 rue de Bretagne
-
ZAC La Pancarte
-
44390 Nort-sur-Erdre",https://www.intermarche.com/magasins/05470/nort-sur-erdre-44390/infos-pratiques,47.439293,-1.481481
1709,Super Orvault,"54 Avenue De La Ferrière
-
44700 Orvault",https://www.intermarche.com/magasins/04249/orvault-44700/infos-pratiques,47.246712,-1.589885
1710,Super Pontchateau,"25 rue Maurice sambron
-
44160 Pontchateau",https://www.intermarche.com/magasins/04206/pontchateau-44160/infos-pratiques,47.437155,-2.092816
1711,Super Pornic,"Route de Nantes
-
Zone artisanale Gentelleries
-
44210 Pornic",https://www.intermarche.com/magasins/04189/pornic-44210/infos-pratiques,47.112902,-2.086919
1712,Super Pornichet,"Avenue du Baulois
-
44380 Pornichet",https://www.intermarche.com/magasins/06093/pornichet-44380/infos-pratiques,47.265281,-2.333136
1713,Contact Port-Saint-Père,"2 rue des Epinettes
-
44710 Port-Saint-Père",https://www.intermarche.com/magasins/06028/port-saint-pere-44710/infos-pratiques,47.131072,-1.752747
1714,Super Rezé,"29 rue de la Blordière
-
44400 Rezé",https://www.intermarche.com/magasins/04813/reze-44400/infos-pratiques,47.179948,-1.53322
1715,Super Saint-Nazaire,"41 rue Jacques Offenbach
-
310 route de Pornichet
-
44600 Saint-Nazaire",https://www.intermarche.com/magasins/04183/saint-nazaire-44600/infos-pratiques,47.262959,-2.237456
1716,Super Saint-Sébastien-sur-Loire,"5 BIS Rue du Lieutenant Auge
-
Centre Commercial de la Martellière
-
44230 Saint-Sébastien-sur-Loire",https://www.intermarche.com/magasins/04157/saint-sebastien-sur-loire-44230/infos-pratiques,47.198808,-1.520104
1717,Super St Lyphard,"8 Rue de Kervilly
-
44410 St Lyphard",https://www.intermarche.com/magasins/07799/st-lyphard-44410/infos-pratiques,47.395466,-2.303878
1718,Super Vieillevigne,"6 rue Quarteron
-
44116 Vieillevigne",https://www.intermarche.com/magasins/04236/vieillevigne-44116/infos-pratiques,46.971197,-1.435733
1719,Express Angers,"12 Rue Savary
-
49100 Angers",https://www.intermarche.com/magasins/09642/angers-49100/infos-pratiques,47.472975,-0.542491
1720,Super Angers,"55 boulevard Jacques Millot
-
49000 Angers",https://www.intermarche.com/magasins/04226/angers-49000/infos-pratiques,47.455516,-0.534875
1721,Contact Angers,"2 Rue Michel Seurat
-
49000 Angers",https://www.intermarche.com/magasins/06890/angers-49000/infos-pratiques,47.460682,-0.616072
1722,Super Beaufort En Anjou,"Rue Gustave Eiffel
-
Zac Actival
-
49250 Beaufort En Anjou",https://www.intermarche.com/magasins/06309/beaufort-en-anjou-49250/infos-pratiques,47.439706,-0.197443
1723,Contact Beaupreau En Mauges,"Rue Des Chevaliers De Malte
-
49450 Beaupreau En Mauges",https://www.intermarche.com/magasins/50120/beaupreau-en-mauges-49450/infos-pratiques,47.153533,-1.0573
1724,Super Beaupreau En Mauges,"Centre Commercial Ste Anne
-
Zone Du Bordage
-
49600 Beaupreau En Mauges",https://www.intermarche.com/magasins/07494/beaupreau-en-mauges-49600/infos-pratiques,47.204052,-0.975155
1725,Super Chalonnes-sur-Loire,"Route de Chemillé
-
49290 Chalonnes-sur-Loire",https://www.intermarche.com/magasins/04748/chalonnes-sur-loire-49290/infos-pratiques,47.346065,-0.761384
1726,Super Cholet,"65 boulevard Delhumeau Plessis
-
49300 Cholet",https://www.intermarche.com/magasins/04247/cholet-49300/infos-pratiques,47.054384,-0.875613
1727,Super Cholet,"10 avenue de la Marne
-
Espace Marne
-
49300 Cholet",https://www.intermarche.com/magasins/04171/cholet-49300/infos-pratiques,47.05123,-0.885929
1728,Super Doué la Fontaine,"Route de Saumur
-
49700 Doué la Fontaine",https://www.intermarche.com/magasins/04678/doue-la-fontaine-49700/infos-pratiques,47.196139,-0.26463
1729,Super Ingrandes Le Fresne Sur Loire,"31 Avenue De La Riottière
-
49123 Ingrandes Le Fresne Sur Loire",https://www.intermarche.com/magasins/06843/ingrandes-le-fresne-sur-loire-49123/infos-pratiques,47.406629,-0.926008
1730,Super Le Louroux-Beconnais,"Rue Clories
-
Zone Commerciale Route d'Angers
-
49370 Le Louroux-Beconnais",https://www.intermarche.com/magasins/50224/le-louroux-beconnais-49370/infos-pratiques,47.5197,-0.880537
1731,Super Le May-sur-Evre,"ZAC de la Contrie
-
49122 Le May-sur-Evre",https://www.intermarche.com/magasins/50347/le-may-sur-evre-49122/infos-pratiques,47.142686,-0.894468
1732,Super Les Ponts de Cé,"Avenue Galliéni
-
Centre Commercial la Guillebotte
-
49130 Les Ponts de Cé",https://www.intermarche.com/magasins/04858/les-ponts-de-ce-49130/infos-pratiques,47.436288,-0.515993
1733,Super Noyant,"1 Boulevard Paul Derré
-
49490 Noyant",https://www.intermarche.com/magasins/04220/noyant-49490/infos-pratiques,47.511109,0.113276
1734,Super Saint Andre De La Marche,"1 Rue Louis Braille
-
Zi Actipole Anjou Sevre Moine
-
49450 Saint Andre De La Marche",https://www.intermarche.com/magasins/50321/saint-andre-de-la-marche-49450/infos-pratiques,47.096702,-1.004719
1735,Super Saint Florent Le Vieil Mauges Sur Loire,"La Chevalerie
-
49410 Saint Florent Le Vieil Mauges Sur Loire",https://www.intermarche.com/magasins/04787/saint-florent-le-vieil-mauges-sur-loire-49410/infos-pratiques,47.354911,-1.015007
1736,Hyper Saumur,"Saint-Lambert des Levées
-
ZI Ecoparc
-
49400 Saumur",https://www.intermarche.com/magasins/01066/saumur-49400/infos-pratiques,47.24949,-0.088139
1737,Contact Bonchamp-les-Laval,"Rue du Bois Hedin
-
53960 Bonchamp-les-Laval",https://www.intermarche.com/magasins/01511/bonchamp-les-laval-53960/infos-pratiques,48.073158,-0.693217
1738,Super Bonchamp Les Laval,"rue du Bois Hédin
-
53960 Bonchamp Les Laval",https://www.intermarche.com/magasins/05765_1/bonchamp-les-laval-53960/infos-pratiques,48.07316,0.693217
1739,Super Château Gontier Sur Mayenne,"30 Avenue Des Sablonnières
-
Commune De St Fort
-
53200 Château Gontier Sur Mayenne",https://www.intermarche.com/magasins/06073/chateau-gontier-sur-mayenne-53200/infos-pratiques,47.816231,-0.707124
1740,Contact Fougerolles du Plessis,"Le Haut Plessis
-
Route de Landivy
-
53190 Fougerolles du Plessis",https://www.intermarche.com/magasins/01589/fougerolles-du-plessis-53190/infos-pratiques,48.4746,-0.981774
1741,Super Lassay Les Chateaux,"2 Rue De L'europe
-
53110 Lassay Les Chateaux",https://www.intermarche.com/magasins/01010/lassay-les-chateaux-53110/infos-pratiques,48.443835,-0.480105
1742,Contact Laval,"11 rue Haute Chiffolière
-
53000 Laval",https://www.intermarche.com/magasins/01399/laval-53000/infos-pratiques,48.071161,-0.77592
1743,Super Laval,"195 avenue de Chanzy
-
ZI Saint-Melaine
-
53000 Laval",https://www.intermarche.com/magasins/05765/laval-53000/infos-pratiques,48.068964,-0.752735
