index,supermarket,department,nom_drive,nom_driveUrl,city,adresse,latitude,longitude,lien_drive,lien_coord
91,Leclerc,21,Leclerc Relais Fontaine-lès-Dijon,Leclerc_Relais_Fontaine-lès-Dijon, 21121 Fontaine lès Dijon , 10 Boulevard des Allobroges 21121 Fontaine lès Dijon ,47.33765,5.0342,https://fd4-courses.leclercdrive.fr/magasin-210302-210302-relais-fontaine-les-dijon.aspx,http://maps.google.fr/maps?q=47.33765,5.0342
92,Leclerc,71,Leclerc Autun,Leclerc_Autun, 71400 Autun , 3-5 rue Nicéphore Niépce 71400 Autun ,46.97006,4.303076,https://fd16-courses.leclercdrive.fr/magasin-097101-097101-autun.aspx,http://maps.google.fr/maps?q=46.97006,4.303076
93,Leclerc,52,Leclerc Langres,Leclerc_Langres, 52200 Saints-Geosmes , 7 route de Dijon 52200 Saints-Geosmes ,47.838027,5.331132,https://fd9-courses.leclercdrive.fr/magasin-015201-015201-langres.aspx,http://maps.google.fr/maps?q=47.838027,5.331132
94,Leclerc,10,Leclerc Rosières-près-Troyes,Leclerc_Rosières-près-Troyes, 10430 Rosières-près-Troyes , 71 Rue Victor Hugo 10430 Rosières-près-Troyes ,48.26726,4.06292,https://fd1-courses.leclercdrive.fr/magasin-031021-031021-rosieres-pres-troyes.aspx,http://maps.google.fr/maps?q=48.26726,4.06292
95,Leclerc,25,Leclerc Audincourt,Leclerc_Audincourt, 25400 Audincourt , 35 Rue de Belfort 25400 Audincourt ,47.48657,6.841049,https://fd3-courses.leclercdrive.fr/magasin-032501-032501-audincourt.aspx,http://maps.google.fr/maps?q=47.48657,6.841049
96,Leclerc,25,Leclerc Besançon,Leclerc_Besançon, 25000 Besançon , 2 rue Albert Thomas 25000 Besançon ,47.24243,5.991926,https://fd3-courses.leclercdrive.fr/magasin-032511-032511-besancon.aspx,http://maps.google.fr/maps?q=47.24243,5.991926
97,Leclerc,25,Leclerc Bethoncourt,Leclerc_Bethoncourt, 25200 Bethoncourt , 36 Rue de Montbeliard 25200 Bethoncourt ,47.526563,6.79723,https://fd14-courses.leclercdrive.fr/magasin-037002-037002-bethoncourt.aspx,http://maps.google.fr/maps?q=47.526563,6.79723
98,Leclerc,25,Leclerc Le Piéton de Montbéliard Centre-ville,Leclerc_Le_Piéton_de_Montbéliard_Centre-ville, 25200 Montbeliard , 21 Rue Georges Clémenceau 25200 Montbeliard ,47.510273,6.795784,https://fd3-courses.leclercdrive.fr/magasin-032502-032502-le-pieton-de-montbeliard-centre-ville.aspx,http://maps.google.fr/maps?q=47.510273,6.795784
99,Leclerc,25,Leclerc Pontarlier,Leclerc_Pontarlier, 25300 Pontarlier , 6 Rue Claude Chappe 25300 Pontarlier ,46.91008,6.34066,https://fd14-courses.leclercdrive.fr/magasin-022501-022501-pontarlier.aspx,http://maps.google.fr/maps?q=46.91008,6.34066
100,Leclerc,25,Leclerc Sochaux,Leclerc_Sochaux, 25600 Sochaux , rue de la Fonderie 25600 Sochaux ,47.51472,6.82083,https://fd3-courses.leclercdrive.fr/magasin-032521-032521-sochaux.aspx,http://maps.google.fr/maps?q=47.51472,6.82083
101,Leclerc,25,Leclerc Valdahon,Leclerc_Valdahon, 25800 Valdahon , 12 Ter Grande Rue 25800 Valdahon ,47.1482,6.33599,https://fd16-courses.leclercdrive.fr/magasin-042501-042501-valdahon.aspx,http://maps.google.fr/maps?q=47.1482,6.33599
102,Leclerc,70,Leclerc Lure,Leclerc_Lure, 70200 Lure , Route de Belfort 70200 Lure ,47.6768,6.5239,https://fd5-courses.leclercdrive.fr/magasin-017001-017001-lure.aspx,http://maps.google.fr/maps?q=47.6768,6.5239
103,Leclerc,90,Leclerc Valdoie,Leclerc_Valdoie, 90300 Valdoie , 35 Rue de Turenne 90300 Valdoie ,47.669941,6.841628,https://fd3-courses.leclercdrive.fr/magasin-019002-019002-valdoie.aspx,http://maps.google.fr/maps?q=47.669941,6.841628
104,Leclerc,39,Leclerc Champagnole,Leclerc_Champagnole, 39300 Champagnole , 39 Rue Georges Clemenceau 39300 Champagnole ,46.74598,5.919206,https://fd5-courses.leclercdrive.fr/magasin-013901-013901-champagnole.aspx,http://maps.google.fr/maps?q=46.74598,5.919206
105,Leclerc,58,Leclerc Clamecy,Leclerc_Clamecy, 58500 Clamecy , Route de Clamecy 58500 Clamecy ,47.47359113,3.5185647,https://fd13-courses.leclercdrive.fr/magasin-025801-025801-clamecy.aspx,http://maps.google.fr/maps?q=47.47359113,3.5185647
106,Leclerc,58,Leclerc Nevers,Leclerc_Nevers, 58000 Nevers , Rue des docks 58000 Nevers ,46.99497989,3.14804867,https://fd11-courses.leclercdrive.fr/magasin-015801-015801-nevers.aspx,http://maps.google.fr/maps?q=46.99497989,3.14804867
107,Leclerc,45,Leclerc Gien,Leclerc_Gien, 45500 Gien , 15 rue de la Bosserie 45500 Gien ,47.707646,2.634981,https://fd14-courses.leclercdrive.fr/magasin-084501-084501-gien.aspx,http://maps.google.fr/maps?q=47.707646,2.634981
108,Leclerc,89,Leclerc Relais Brienon-sur-Armançon,Leclerc_Relais_Brienon-sur-Armançon, 89210 Brienon sur Armançon , Route de Joigny 89210 Brienon sur Armançon ,47.990512,3.610661,https://fd8-courses.leclercdrive.fr/magasin-018903-018903-relais-brienon-sur-armancon.aspx,http://maps.google.fr/maps?q=47.990512,3.610661
109,Leclerc,89,Leclerc Relais Epineau-Les-Voves,Leclerc_Relais_Epineau-Les-Voves, 89400 Epineau les Voves , 48 Route de Sens 89400 Epineau les Voves ,47.949953,3.46806499,https://fd8-courses.leclercdrive.fr/magasin-018902-018902-relais-epineau-les-voves.aspx,http://maps.google.fr/maps?q=47.949953,3.46806499
110,Leclerc,45,Leclerc Relais Ormes,Leclerc_Relais_Ormes, 45140 Ormes , 7 Rue des Sablons 45140 Ormes ,47.94663,1.83061,https://fd9-courses.leclercdrive.fr/magasin-034502-034502-relais-ormes.aspx,http://maps.google.fr/maps?q=47.94663,1.83061
111,Leclerc,70,Leclerc Héricourt,Leclerc_Héricourt, 70400 Héricourt , Zone des Guinottes 2 70400 Héricourt ,47.591173,6.77968,https://fd14-courses.leclercdrive.fr/magasin-037001-037001-hericourt.aspx,http://maps.google.fr/maps?q=47.591173,6.77968
112,Leclerc,70,Leclerc Noidans-lès-Vesoul,Leclerc_Noidans-lès-Vesoul, 70000 Noidans lès Vesoul , Rue Albert Olivier 70000 Noidans lès Vesoul ,47.614928,6.134155,https://fd13-courses.leclercdrive.fr/magasin-027001-027001-noidans-les-vesoul.aspx,http://maps.google.fr/maps?q=47.614928,6.134155
113,Leclerc,88,Leclerc Contrexeville,Leclerc_Contrexeville, 88140 Contrexeville , Route De Neufchateau88140 Contrexeville ,48.188572,5.882834,https://fd12-courses.leclercdrive.fr/magasin-018801-018801-contrexeville.aspx,http://maps.google.fr/maps?q=48.188572,5.882834
114,Leclerc,88,Leclerc Neufchâteau,Leclerc_Neufchâteau, 88300 Neufchâteau , 1520 Avenue de la Division Leclerc 88300 Neufchâteau ,48.370306,5.704865,https://fd12-courses.leclercdrive.fr/magasin-068801-068801-neufchateau.aspx,http://maps.google.fr/maps?q=48.370306,5.704865
115,Leclerc,88,Leclerc Saint-Etienne Les Remiremont,Leclerc_Saint-Etienne_Les_Remiremont, 88200 Saint-Etienne-lès-Remiremont , Za La Chaume 88200 Saint-Etienne-lès-Remiremont ,48.017308,6.614681,https://fd5-courses.leclercdrive.fr/magasin-078801-078801-saint-etienne-les-remiremont.aspx,http://maps.google.fr/maps?q=48.017308,6.614681
116,Leclerc,71,Leclerc Chalon sur Saône Sud - Lux,Leclerc_Chalon_sur_Saône_Sud_-_Lux, 71100 Lux , Route de Sevrey 71100 Lux ,46.746022,4.847202,https://fd12-courses.leclercdrive.fr/magasin-117111-117111-chalon-sur-saone-sud---lux.aspx,http://maps.google.fr/maps?q=46.746022,4.847202
117,Leclerc,71,Leclerc Chatenoy-le-Royal,Leclerc_Chatenoy-le-Royal, 71880 Chatenoy-le-Royal , Avenue du général de Gaulle 71880 Chatenoy-le-Royal ,46.796754,4.808578,https://fd6-courses.leclercdrive.fr/magasin-047101-047101-chatenoy-le-royal.aspx,http://maps.google.fr/maps?q=46.796754,4.808578
118,Leclerc,71,Leclerc Le Breuil,Leclerc_Le_Breuil, 71670 Le Breuil , Rue de Charleville 71670 Le Breuil ,46.805072,4.473436,https://fd13-courses.leclercdrive.fr/magasin-037101-037101-le-breuil.aspx,http://maps.google.fr/maps?q=46.805072,4.473436
119,Leclerc,71,Leclerc Louhans,Leclerc_Louhans, 71500 Louhans , 92 Rue des Bordes 71500 Louhans ,46.621874,5.225892,https://fd6-courses.leclercdrive.fr/magasin-067101-067101-louhans.aspx,http://maps.google.fr/maps?q=46.621874,5.225892
120,Leclerc,71,Leclerc Montceau-les-Mines,Leclerc_Montceau-les-Mines, 71300 Montceau-Les-Mînes , Avenue du maréchal Leclerc 71300 Montceau-Les-Mînes ,46.683659,4.374184,https://fd12-courses.leclercdrive.fr/magasin-087101-087101-montceau-les-mines.aspx,http://maps.google.fr/maps?q=46.683659,4.374184
121,Leclerc,71,Leclerc Paray-le-Monial,Leclerc_Paray-le-Monial, 71600 Paray-le-Monial , Parc d'activité du Champ Bossu 71600 Paray-le-Monial ,46.466801,4.111499,https://fd13-courses.leclercdrive.fr/magasin-057101-057101-paray-le-monial.aspx,http://maps.google.fr/maps?q=46.466801,4.111499
122,Leclerc,89,Leclerc Auxerre - Perrigny,Leclerc_Auxerre_-_Perrigny, 89000 Auxerre , Route de Perrigny 89000 Auxerre ,47.815035,3.557832,https://fd7-courses.leclercdrive.fr/magasin-028901-028901-auxerre---perrigny.aspx,http://maps.google.fr/maps?q=47.815035,3.557832
123,Leclerc,89,Leclerc Maillot  Sens,Leclerc_Maillot__Sens, 89100 Maillot , ZAC du Saule fendu 89100 Maillot ,48.17674,3.3068,https://fd13-courses.leclercdrive.fr/magasin-038901-038901-maillot-sens.aspx,http://maps.google.fr/maps?q=48.17674,3.3068
124,Leclerc,89,Leclerc Migennes,Leclerc_Migennes, 89400 Migennes , 4 Rue Georges Brassens 89400 Migennes ,47.97315,3.511286,https://fd8-courses.leclercdrive.fr/magasin-018901-018901-migennes.aspx,http://maps.google.fr/maps?q=47.97315,3.511286
125,Leclerc,89,Leclerc Relais Auxerre Centre Ville,Leclerc_Relais_Auxerre_Centre_Ville, 89000 Auxerre , 27 Place de l’hôtel de Ville 89000 Auxerre ,47.79614,3.570845,https://fd7-courses.leclercdrive.fr/magasin-028902-028902-relais-auxerre-centre-ville.aspx,http://maps.google.fr/maps?q=47.79614,3.570845
126,Leclerc,89,Leclerc Relais Sens,Leclerc_Relais_Sens, 89100 Sens , 106 Rue de la République 89100 Sens ,48.19954,3.28262,https://fd13-courses.leclercdrive.fr/magasin-038902-038902-relais-sens.aspx,http://maps.google.fr/maps?q=48.19954,3.28262
127,Leclerc,89,Leclerc Tonnerre,Leclerc_Tonnerre, 89700 Tonnerre , Route de Paris 89700 Tonnerre ,47.873601,3.969975,https://fd7-courses.leclercdrive.fr/magasin-048901-048901-tonnerre.aspx,http://maps.google.fr/maps?q=47.873601,3.969975
128,Leclerc,10,Leclerc Nogent-sur-Seine,Leclerc_Nogent-sur-Seine, 10400 Nogent-sur-Seine , Zone Industrielle 10400 Nogent-sur-Seine ,48.49316,3.51748,https://fd14-courses.leclercdrive.fr/magasin-011002-011002-nogent-sur-seine.aspx,http://maps.google.fr/maps?q=48.49316,3.51748
129,Leclerc,45,Leclerc Relais Orléans Centre-De Gaulle,Leclerc_Relais_Orléans_Centre-De_Gaulle, 45000 Orléans , 1 Place du Général de Gaulle 45000 Orléans ,47.900747,1.902902,https://fd1-courses.leclercdrive.fr/magasin-044502-044502-relais-orleans-centre-de-gaulle.aspx,http://maps.google.fr/maps?q=47.900747,1.902902
130,Leclerc,90,Leclerc Belfort,Leclerc_Belfort, 90000 Belfort , 11 avenue d'Altkirch 90000 Belfort ,47.630556,6.863889,https://fd3-courses.leclercdrive.fr/magasin-019001-019001-belfort.aspx,http://maps.google.fr/maps?q=47.630556,6.863889
131,Leclerc,68,Leclerc Masevaux,Leclerc_Masevaux, 68290 Masevaux , 8 rue du Général de Gaulle 68290 Masevaux ,47.7767,6.9968,https://fd14-courses.leclercdrive.fr/magasin-646801-646801-masevaux.aspx,http://maps.google.fr/maps?q=47.7767,6.9968
132,Leclerc,68,Leclerc Mulhouse - Stoessel,Leclerc_Mulhouse_-_Stoessel, 68200 Mulhouse , 8 rue André Koechlin Dollfus 68200 Mulhouse ,47.742316,7.325002,https://fd6-courses.leclercdrive.fr/magasin-036811-036811-mulhouse---stoessel.aspx,http://maps.google.fr/maps?q=47.742316,7.325002
133,Leclerc,22,Leclerc Bégard,Leclerc_Bégard, 22140 Begard , Espace d'activité de Coat Yen 22140 Begard ,48.642813,-3.325317,https://fd11-courses.leclercdrive.fr/magasin-122202-122202-begard.aspx,http://maps.google.fr/maps?q=48.642813,-3.325317
134,Leclerc,22,Leclerc Centre Ville - Ploufragan,Leclerc_Centre_Ville_-_Ploufragan, 22440 Ploufragan , 2 rue du Calvaire 22440 Ploufragan ,48.490608,-2.792287,https://fd2-courses.leclercdrive.fr/magasin-202201-202201-centre-ville---ploufragan.aspx,http://maps.google.fr/maps?q=48.490608,-2.792287
135,Leclerc,22,Leclerc Dinan,Leclerc_Dinan, 22100 Dinan , La Coulébart Route de Caulnes 22100 Dinan ,48.44584,-2.06789,https://fd14-courses.leclercdrive.fr/magasin-112201-112201-dinan.aspx,http://maps.google.fr/maps?q=48.44584,-2.06789
136,Leclerc,22,Leclerc Lamballe,Leclerc_Lamballe, 22400 Lamballe , 66 rue Mouëxigné 22400 Lamballe ,48.461554,-2.513695,https://fd14-courses.leclercdrive.fr/magasin-162201-162201-lamballe.aspx,http://maps.google.fr/maps?q=48.461554,-2.513695
137,Leclerc,22,Leclerc Lannion - Route de Guingamp,Leclerc_Lannion_-_Route_de_Guingamp, 22300 Lannion , Route de Guingamp 22300 Lannion ,48.724978,-3.448922,https://fd11-courses.leclercdrive.fr/magasin-012201-012201-lannion---route-de-guingamp.aspx,http://maps.google.fr/maps?q=48.724978,-3.448922
138,Leclerc,22,Leclerc Lannion - Route de Perros Guirec,Leclerc_Lannion_-_Route_de_Perros_Guirec, 22300 Lannion , Route de Perros Guirec 22300 Lannion ,48.75104,-3.45819,https://fd13-courses.leclercdrive.fr/magasin-192201-192201-lannion---route-de-perros-guirec.aspx,http://maps.google.fr/maps?q=48.75104,-3.45819
139,Leclerc,22,Leclerc Lanvollon,Leclerc_Lanvollon, 22290 Lanvollon , ZA du Polo 22290 Lanvollon ,48.635575,-2.975385,https://fd5-courses.leclercdrive.fr/magasin-182202-182202-lanvollon.aspx,http://maps.google.fr/maps?q=48.635575,-2.975385
140,Leclerc,22,Leclerc Le Carpont - Ploufragan,Leclerc_Le_Carpont_-_Ploufragan, 22440 Ploufragan , Zac du Carpont 22440 Ploufragan ,48.500132,-2.776911,https://fd2-courses.leclercdrive.fr/magasin-202202-202202-le-carpont---ploufragan.aspx,http://maps.google.fr/maps?q=48.500132,-2.776911
141,Leclerc,22,Leclerc Loudéac,Leclerc_Loudéac, 22600 Loudeac , 73 Boulevard de Penthievre 22600 Loudeac ,48.18787,-2.757783,https://fd14-courses.leclercdrive.fr/magasin-172201-172201-loudeac.aspx,http://maps.google.fr/maps?q=48.18787,-2.757783
142,Leclerc,22,Leclerc Paimpol,Leclerc_Paimpol, 22500 Paimpol , Parc Richard 22500 Paimpol ,48.77852,-3.057067,https://fd5-courses.leclercdrive.fr/magasin-182201-182201-paimpol.aspx,http://maps.google.fr/maps?q=48.77852,-3.057067
143,Leclerc,22,Leclerc Pléneuf-Val-André,Leclerc_Pléneuf-Val-André, 22370 Pléneuf-Val-André , 15 rue de Saint-Alban 22370 Pléneuf-Val-André ,48.582101,-2.533615,https://fd13-courses.leclercdrive.fr/magasin-232201-232201-pleneuf-val-andre.aspx,http://maps.google.fr/maps?q=48.582101,-2.533615
144,Leclerc,22,Leclerc Plouguernevel,Leclerc_Plouguernevel, 22110 Plouguernevel , 105 route de Rostrenen 22110 Plouguernevel ,48.242546,-3.296242,https://fd12-courses.leclercdrive.fr/magasin-132201-132201-plouguernevel.aspx,http://maps.google.fr/maps?q=48.242546,-3.296242
145,Leclerc,22,Leclerc Ploumagoar  Guingamp,Leclerc_Ploumagoar__Guingamp, 22970 Ploumagoar , 2 ZI de Kergré 22970 Ploumagoar ,48.551495,-3.117656,https://fd11-courses.leclercdrive.fr/magasin-122201-122201-ploumagoar-guingamp.aspx,http://maps.google.fr/maps?q=48.551495,-3.117656
146,Leclerc,22,Leclerc Pluduno-Plancoët,Leclerc_Pluduno-Plancoët, 22130 Pluduno-Plancoët , ZA de la Millière II 22130 Pluduno-Plancoët ,48.52535,-2.253983,https://fd14-courses.leclercdrive.fr/magasin-242201-242201-pluduno-plancoet.aspx,http://maps.google.fr/maps?q=48.52535,-2.253983
147,Leclerc,22,,, 22100 Lanvallay , 2 rue Charles de Gaulle 22100 Lanvallay ,48.45397,-2.02525,https://fd14-courses.leclercdrive.fr/magasin-112202-112202-relais-lanvallay.aspx,http://maps.google.fr/maps?q=48.45397,-2.02525
148,Leclerc,22,Leclerc Relais PlouisyGuingamp,Leclerc_Relais_PlouisyGuingamp, 22200 Plouisy , Lieu dit Pont-Ezer 22200 Plouisy ,48.572328,-3.162282,https://fd11-courses.leclercdrive.fr/magasin-122203-122203-relais-plouisyguingamp.aspx,http://maps.google.fr/maps?q=48.572328,-3.162282
149,Leclerc,22,Leclerc Saint-Brandan  Quintin,Leclerc_Saint-Brandan__Quintin, 22800 Saint-Brandan , La Ville Neuve 22800 Saint-Brandan ,48.40354464,-2.89566627,https://fd14-courses.leclercdrive.fr/magasin-222201-222201-saint-brandan-quintin.aspx,http://maps.google.fr/maps?q=48.40354464,-2.89566627
150,Leclerc,22,Leclerc Saint-Brieuc,Leclerc_Saint-Brieuc, 22000 Saint-Brieuc , 4 Rue Gay Lussac 22000 Saint-Brieuc ,48.507407,-2.734169,https://fd11-courses.leclercdrive.fr/magasin-212202-212202-saint-brieuc.aspx,http://maps.google.fr/maps?q=48.507407,-2.734169
151,Leclerc,22,Leclerc Trégueux - les Chatelets,Leclerc_Trégueux_-_les_Chatelets, 22950 Trégueux , Rue de la Croix Denis 22950 Trégueux ,48.461944,-2.779444,https://fd14-courses.leclercdrive.fr/magasin-222202-222202-tregueux---les-chatelets.aspx,http://maps.google.fr/maps?q=48.461944,-2.779444
152,Leclerc,22,Leclerc Trémuson,Leclerc_Trémuson, 22440 Trémuson , Rue Commandant Hamon 22440 Trémuson ,48.52580602,-2.86498453,https://fd11-courses.leclercdrive.fr/magasin-212201-212201-tremuson.aspx,http://maps.google.fr/maps?q=48.52580602,-2.86498453
153,Leclerc,22,Leclerc Yffiniac,Leclerc_Yffiniac, 22120 Yffiniac , 12 rue d'armorique 22120 Yffiniac ,48.4781862,-2.6679434,https://fd14-courses.leclercdrive.fr/magasin-162202-162202-yffiniac.aspx,http://maps.google.fr/maps?q=48.4781862,-2.6679434
154,Leclerc,29,Leclerc Audierne,Leclerc_Audierne, 29770 AUDIERNE , Route de la Pointe du Raz Kevivoss 29770 AUDIERNE ,48.028576,-4.556778,https://fd14-courses.leclercdrive.fr/magasin-262901-262901-audierne.aspx,http://maps.google.fr/maps?q=48.028576,-4.556778
155,Leclerc,35,Leclerc Cap Malo - La Mézière,Leclerc_Cap_Malo_-_La_Mézière, 35520 La Mézière , Lieu dit la Coudre 35520 La Mézière ,48.204192,-1.729789,https://fd7-courses.leclercdrive.fr/magasin-163511-163511-cap-malo---la-meziere.aspx,http://maps.google.fr/maps?q=48.204192,-1.729789
156,Leclerc,29,Leclerc Carhaix Plouguer,Leclerc_Carhaix_Plouguer, 29270 Carhaix Plouguer , Route de Callac 29270 Carhaix Plouguer ,48.2817839,-3.561816,https://fd13-courses.leclercdrive.fr/magasin-112901-112901-carhaix-plouguer.aspx,http://maps.google.fr/maps?q=48.2817839,-3.561816
157,Leclerc,29,Leclerc Châteauneuf-du-Faou,Leclerc_Châteauneuf-du-Faou, 29520 Châteauneuf-du-Faou , Route de Morlaix 29520 Châteauneuf-du-Faou ,48.195307,-3.818884,https://fd14-courses.leclercdrive.fr/magasin-252901-252901-chateauneuf-du-faou.aspx,http://maps.google.fr/maps?q=48.195307,-3.818884
158,Leclerc,29,Leclerc Douarnenez-Pouldavid,Leclerc_Douarnenez-Pouldavid, 29100 Douarnenez , 12 Rue Etienne Kernours 29100 Douarnenez ,48.081838,-4.325098,https://fd2-courses.leclercdrive.fr/magasin-362902-362902-douarnenez-pouldavid.aspx,http://maps.google.fr/maps?q=48.081838,-4.325098
159,Leclerc,56,Leclerc Gourin,Leclerc_Gourin, 56110 Gourin , Route de Quimper 56110 Gourin ,48.142595,-3.619566,https://fd13-courses.leclercdrive.fr/magasin-135601-135601-gourin.aspx,http://maps.google.fr/maps?q=48.142595,-3.619566
160,Leclerc,56,Leclerc Relais Vannes-Centre Ville,Leclerc_Relais_Vannes-Centre_Ville, 56000 Vannes , 30 Rue Hoche 56000 Vannes ,47.658829,-2.762697,https://fd7-courses.leclercdrive.fr/magasin-155612-155612-relais-vannes-centre-ville.aspx,http://maps.google.fr/maps?q=47.658829,-2.762697
161,Leclerc,56,Leclerc Theix-Noyalo,Leclerc_Theix-Noyalo, 56450 Theix , 2 rue Louis Braille 56450 Theix ,47.647918,-2.700285,https://fd7-courses.leclercdrive.fr/magasin-155611-155611-theix-noyalo.aspx,http://maps.google.fr/maps?q=47.647918,-2.700285
162,Leclerc,29,Leclerc Brest - 1ère DFL,Leclerc_Brest_-_1ère_DFL, 29200 Brest , 19 avenue 1ère DFL 29200 Brest ,48.37611,-4.55361,https://fd2-courses.leclercdrive.fr/magasin-302902-302902-brest---1ere-dfl.aspx,http://maps.google.fr/maps?q=48.37611,-4.55361
163,Leclerc,29,Leclerc Brest - Keraudren,Leclerc_Brest_-_Keraudren, 29200 Brest , 9176 rue Amiral Romain Desfosses 29200 Brest ,48.426118,-4.478002,https://fd2-courses.leclercdrive.fr/magasin-812901-812901-brest---keraudren.aspx,http://maps.google.fr/maps?q=48.426118,-4.478002
164,Leclerc,29,Leclerc Brest - Le Port,Leclerc_Brest_-_Le_Port, 29200 Brest , 330 Rue Jurien de la Gravière 29200 Brest ,48.386711,-4.476592,https://fd14-courses.leclercdrive.fr/magasin-032901-032901-brest---le-port.aspx,http://maps.google.fr/maps?q=48.386711,-4.476592
165,Leclerc,29,Leclerc Brest - Porte de Gouesnou,Leclerc_Brest_-_Porte_de_Gouesnou, 29850 Brest , ZI Kergaradec29850 Brest ,48.43186,-4.46891,https://fd2-courses.leclercdrive.fr/magasin-812911-812911-brest---porte-de-gouesnou.aspx,http://maps.google.fr/maps?q=48.43186,-4.46891
166,Leclerc,29,Leclerc Châteaulin,Leclerc_Châteaulin, 29150 Châteaulin , Place Kerjean 29150 Châteaulin ,48.20067,-4.08698,https://fd13-courses.leclercdrive.fr/magasin-222901-222901-chateaulin.aspx,http://maps.google.fr/maps?q=48.20067,-4.08698
167,Leclerc,29,Leclerc Concarneau,Leclerc_Concarneau, 29900 Concarneau , Rue de Keriolet Maison Blanche 29900 Concarneau ,47.888334,-3.916755,https://fd5-courses.leclercdrive.fr/magasin-792901-792901-concarneau.aspx,http://maps.google.fr/maps?q=47.888334,-3.916755
168,Leclerc,29,Leclerc Crozon,Leclerc_Crozon, 29160 Crozon , Tal Ar Groas 29160 Crozon ,48.249205,-4.415436,https://fd14-courses.leclercdrive.fr/magasin-102901-102901-crozon.aspx,http://maps.google.fr/maps?q=48.249205,-4.415436
169,Leclerc,29,Leclerc Douarnenez - Tréboul,Leclerc_Douarnenez_-_Tréboul, 29100 Douarnenez , ZA de toubalan 29100 Douarnenez ,48.091431,-4.345651,https://fd2-courses.leclercdrive.fr/magasin-362901-362901-douarnenez---treboul.aspx,http://maps.google.fr/maps?q=48.091431,-4.345651
